unit_id,area,year_recorded,year_occurred,topic,category,count
10156902,off_campus,2008,2005,arrests,Liquor,
10156902,off_campus,2008,2006,arrests,Liquor,
10156902,off_campus,2008,2007,arrests,Liquor,
10156902,off_campus,2008,2005,arrests,Weapon,
10156902,off_campus,2008,2006,arrests,Weapon,
10156902,off_campus,2008,2007,arrests,Weapon,
10158701,off_campus,2008,2005,arrests,Drug,
10158701,off_campus,2008,2006,arrests,Drug,
10158701,off_campus,2008,2007,arrests,Drug,
10158701,off_campus,2008,2005,arrests,Liquor,
10158701,off_campus,2008,2006,arrests,Liquor,
10158701,off_campus,2008,2007,arrests,Liquor,
10158701,off_campus,2008,2005,arrests,Weapon,
10158701,off_campus,2008,2006,arrests,Weapon,
10158701,off_campus,2008,2007,arrests,Weapon,
10160201,off_campus,2008,2005,arrests,Drug,
10160201,off_campus,2008,2006,arrests,Drug,
10160201,off_campus,2008,2007,arrests,Drug,
10160201,off_campus,2008,2005,arrests,Liquor,
10160201,off_campus,2008,2006,arrests,Liquor,
10160201,off_campus,2008,2007,arrests,Liquor,
10160201,off_campus,2008,2005,arrests,Weapon,
10160201,off_campus,2008,2006,arrests,Weapon,
10160201,off_campus,2008,2007,arrests,Weapon,
10160202,off_campus,2008,2005,arrests,Drug,
10160202,off_campus,2008,2006,arrests,Drug,
10160202,off_campus,2008,2007,arrests,Drug,
10160202,off_campus,2008,2005,arrests,Liquor,
10160202,off_campus,2008,2006,arrests,Liquor,
10160202,off_campus,2008,2007,arrests,Liquor,
10160202,off_campus,2008,2005,arrests,Weapon,
10160202,off_campus,2008,2006,arrests,Weapon,
10160202,off_campus,2008,2007,arrests,Weapon,
10160203,off_campus,2008,2005,arrests,Drug,
10160203,off_campus,2008,2006,arrests,Drug,
10160203,off_campus,2008,2007,arrests,Drug,
10160203,off_campus,2008,2005,arrests,Liquor,
10160203,off_campus,2008,2006,arrests,Liquor,
10160203,off_campus,2008,2007,arrests,Liquor,
10160203,off_campus,2008,2005,arrests,Weapon,
10160203,off_campus,2008,2006,arrests,Weapon,
10160203,off_campus,2008,2007,arrests,Weapon,
10164801,off_campus,2008,2005,arrests,Drug,0
10164801,off_campus,2008,2006,arrests,Drug,0
10164801,off_campus,2008,2007,arrests,Drug,
10164801,off_campus,2008,2005,arrests,Liquor,0
10164801,off_campus,2008,2006,arrests,Liquor,0
10164801,off_campus,2008,2007,arrests,Liquor,
10164801,off_campus,2008,2005,arrests,Weapon,0
10164801,off_campus,2008,2006,arrests,Weapon,0
10164801,off_campus,2008,2007,arrests,Weapon,
10167501,off_campus,2008,2005,arrests,Drug,0
10167501,off_campus,2008,2006,arrests,Drug,0
10167501,off_campus,2008,2007,arrests,Drug,0
10167501,off_campus,2008,2005,arrests,Liquor,0
10167501,off_campus,2008,2006,arrests,Liquor,0
10167501,off_campus,2008,2007,arrests,Liquor,0
10167501,off_campus,2008,2005,arrests,Weapon,0
10167501,off_campus,2008,2006,arrests,Weapon,0
10167501,off_campus,2008,2007,arrests,Weapon,0
10169301,off_campus,2008,2005,arrests,Drug,0
10169301,off_campus,2008,2006,arrests,Drug,0
10169301,off_campus,2008,2007,arrests,Drug,0
10169301,off_campus,2008,2005,arrests,Liquor,0
10169301,off_campus,2008,2006,arrests,Liquor,0
10169301,off_campus,2008,2007,arrests,Liquor,0
10169301,off_campus,2008,2005,arrests,Weapon,0
10169301,off_campus,2008,2006,arrests,Weapon,0
10169301,off_campus,2008,2007,arrests,Weapon,0
