unit_id,area,year_recorded,year_occurred,topic,category,count
10149901,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10149901,residence_hall,2009,2007,disciplinary_actions,Weapon,
10149901,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10150501,residence_hall,2009,2007,disciplinary_actions,Drug,
10150501,residence_hall,2009,2008,disciplinary_actions,Drug,
10150501,residence_hall,2009,2007,disciplinary_actions,Liquor,
10150501,residence_hall,2009,2008,disciplinary_actions,Liquor,
10150501,residence_hall,2009,2007,disciplinary_actions,Weapon,
10150501,residence_hall,2009,2008,disciplinary_actions,Weapon,
10151401,residence_hall,2009,2007,disciplinary_actions,Drug,
10151401,residence_hall,2009,2008,disciplinary_actions,Drug,
10151401,residence_hall,2009,2007,disciplinary_actions,Liquor,
10151401,residence_hall,2009,2008,disciplinary_actions,Liquor,
10151401,residence_hall,2009,2007,disciplinary_actions,Weapon,
10151401,residence_hall,2009,2008,disciplinary_actions,Weapon,
10154101,residence_hall,2009,2007,disciplinary_actions,Drug,
10154101,residence_hall,2009,2008,disciplinary_actions,Drug,0
10154101,residence_hall,2009,2007,disciplinary_actions,Liquor,
10154101,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10154101,residence_hall,2009,2007,disciplinary_actions,Weapon,
10154101,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10156901,residence_hall,2009,2007,disciplinary_actions,Drug,
10156901,residence_hall,2009,2008,disciplinary_actions,Drug,0
10156901,residence_hall,2009,2007,disciplinary_actions,Liquor,
10156901,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10156901,residence_hall,2009,2007,disciplinary_actions,Weapon,
10156901,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10156902,residence_hall,2009,2007,disciplinary_actions,Drug,
10156902,residence_hall,2009,2008,disciplinary_actions,Drug,0
10156902,residence_hall,2009,2007,disciplinary_actions,Liquor,
10156902,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10156902,residence_hall,2009,2007,disciplinary_actions,Weapon,
10156902,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10158701,residence_hall,2009,2007,disciplinary_actions,Drug,
10158701,residence_hall,2009,2008,disciplinary_actions,Drug,0
10158701,residence_hall,2009,2007,disciplinary_actions,Liquor,
10158701,residence_hall,2009,2008,disciplinary_actions,Liquor,0
10158701,residence_hall,2009,2007,disciplinary_actions,Weapon,
10158701,residence_hall,2009,2008,disciplinary_actions,Weapon,0
10160201,residence_hall,2009,2007,disciplinary_actions,Drug,
10160201,residence_hall,2009,2008,disciplinary_actions,Drug,
10160201,residence_hall,2009,2007,disciplinary_actions,Liquor,
10160201,residence_hall,2009,2008,disciplinary_actions,Liquor,
10160201,residence_hall,2009,2007,disciplinary_actions,Weapon,
10160201,residence_hall,2009,2008,disciplinary_actions,Weapon,
