unit_id,area,year_recorded,year_occurred,topic,category,count
10118901,on_campus,2009,2008,arrests,Weapon,0
10118902,on_campus,2009,2006,arrests,Drug,0
10118902,on_campus,2009,2007,arrests,Drug,0
10118902,on_campus,2009,2008,arrests,Drug,0
10118902,on_campus,2009,2006,arrests,Liquor,0
10118902,on_campus,2009,2007,arrests,Liquor,0
10118902,on_campus,2009,2008,arrests,Liquor,0
10118902,on_campus,2009,2006,arrests,Weapon,0
10118902,on_campus,2009,2007,arrests,Weapon,0
10118902,on_campus,2009,2008,arrests,Weapon,0
10118903,on_campus,2009,2006,arrests,Drug,0
10118903,on_campus,2009,2007,arrests,Drug,0
10118903,on_campus,2009,2008,arrests,Drug,0
10118903,on_campus,2009,2006,arrests,Liquor,0
10118903,on_campus,2009,2007,arrests,Liquor,0
10118903,on_campus,2009,2008,arrests,Liquor,0
10118903,on_campus,2009,2006,arrests,Weapon,0
10118903,on_campus,2009,2007,arrests,Weapon,0
10118903,on_campus,2009,2008,arrests,Weapon,0
10118904,on_campus,2009,2006,arrests,Drug,0
10118904,on_campus,2009,2007,arrests,Drug,0
10118904,on_campus,2009,2008,arrests,Drug,0
10118904,on_campus,2009,2006,arrests,Liquor,0
10118904,on_campus,2009,2007,arrests,Liquor,0
10118904,on_campus,2009,2008,arrests,Liquor,0
10118904,on_campus,2009,2006,arrests,Weapon,0
10118904,on_campus,2009,2007,arrests,Weapon,0
10118904,on_campus,2009,2008,arrests,Weapon,0
10124001,on_campus,2009,2006,arrests,Drug,0
10124001,on_campus,2009,2007,arrests,Drug,0
10124001,on_campus,2009,2008,arrests,Drug,0
10124001,on_campus,2009,2006,arrests,Liquor,0
10124001,on_campus,2009,2007,arrests,Liquor,1
10124001,on_campus,2009,2008,arrests,Liquor,1
10124001,on_campus,2009,2006,arrests,Weapon,0
10124001,on_campus,2009,2007,arrests,Weapon,0
10124001,on_campus,2009,2008,arrests,Weapon,0
10128601,on_campus,2009,2006,arrests,Drug,0
